"title","level","service","category","description","id"
"Arbitrary Shell Command Execution Via Settingcontent-Ms","medium","","process_creation","The .SettingContent-ms file type was introduced in Windows 10 and allows a user to create ""shortcuts"" to various Windows 10 setting pages. These files are simply XML and contain paths to various Windows 10 settings binaries.","ea83af54-6f44-4f59-df6c-6d8669775fcd"
"Suspicious Download Via Certutil.EXE","medium","","process_creation","Detects the execution of certutil with certain flags that allow the utility to download files.","34fbd3e7-f286-812f-f5a0-61d77817a0b4"
"HackTool - WinPwn Execution","high","","process_creation","Detects commandline keywords indicative of potential usge of the tool WinPwn. A tool for Windows and Active Directory reconnaissance and exploitation.
","e644857f-3d08-b5e8-61be-9e01a3706716"
"HackTool - RemoteKrbRelay Execution","high","","process_creation","Detects the use of RemoteKrbRelay, a Kerberos relaying tool via CommandLine flags and PE metadata.
","f82366e8-2ece-fea5-4f56-18d49f3c6aef"
"PktMon.EXE Execution","medium","","process_creation","Detects execution of PktMon, a tool that captures network packets.","94ae2cf8-1a32-d069-3ee0-eaae5f14745e"
"Firewall Configuration Discovery Via Netsh.EXE","low","","process_creation","Adversaries may look for details about the network configuration and settings of systems they access or through information discovery of remote systems","af675749-89e4-ecbe-08aa-846a61be3500"
"Cloudflared Tunnel Connections Cleanup","medium","","process_creation","Detects execution of the ""cloudflared"" tool with the tunnel ""cleanup"" flag in order to cleanup tunnel connections.","fc4ecc21-82a9-f983-5331-c9e94cfc7cfd"
"WMIC Remote Command Execution","medium","","process_creation","Detects the execution of WMIC to query information on a remote system","55f4543b-1bd2-73c3-dbda-2fed3f373efa"
"Suspicious Where Execution","low","","process_creation","Adversaries may enumerate browser bookmarks to learn more about compromised hosts.
Browser bookmarks may reveal personal information about users (ex: banking sites, interests, social media, etc.) as well as details about
internal network resources such as servers, tools/dashboards, or other related infrastructure.
","e9c3cf8c-ba2f-d937-b4c5-8f5e3f692a11"
"Suspicious Download From File-Sharing Website Via Bitsadmin","high","","process_creation","Detects usage of bitsadmin downloading a file from a suspicious domain","23c16dc8-5f28-940b-9094-092e89b8727f"
"New Service Creation Using Sc.EXE","low","","process_creation","Detects the creation of a new service using the ""sc.exe"" utility.","9030c2bf-bf5b-cbfb-9cfc-e37534d2031a"
"Potential Privilege Escalation To LOCAL SYSTEM","high","","process_creation","Detects unknown program using commandline flags usually used by tools such as PsExec and PAExec to start programs with SYSTEM Privileges","5ced154c-67dd-89a9-5337-0da89bcd4cdc"
"Suspicious PowerShell Invocation From Script Engines","medium","","process_creation","Detects suspicious powershell invocations from interpreters or unusual programs","82fb76c3-b42b-096c-0e6c-8733e1993492"
"HackTool - Default PowerSploit/Empire Scheduled Task Creation","high","","process_creation","Detects the creation of a schtask via PowerSploit or Empire Default Configuration.","532fbfdd-28df-ea62-93c5-a2d9f558f9d7"
"Shell32 DLL Execution in Suspicious Directory","high","","process_creation","Detects shell32.dll executing a DLL in a suspicious directory","54783800-bea8-9a66-c11d-9aab8da467eb"
"Potential Tampering With RDP Related Registry Keys Via Reg.EXE","high","","process_creation","Detects the execution of ""reg.exe"" for enabling/disabling the RDP service on the host by tampering with the 'CurrentControlSet\Control\Terminal Server' values","a4c2d962-184c-6b0f-6155-edee8fac04c8"
"Suspicious Schtasks Schedule Types","high","","process_creation","Detects scheduled task creations or modification on a suspicious schedule type","03483409-2c67-3117-debd-eaa756713643"
"Arbitrary Binary Execution Using GUP Utility","medium","","process_creation","Detects execution of the Notepad++ updater (gup) to launch other commands or executables","3d30b2bb-135f-d972-364f-9e41f8aa609b"
"Potential Crypto Mining Activity","high","","process_creation","Detects command line parameters or strings often used by crypto miners","c3538d2c-107c-a590-509c-957631b1eaf2"
"DLL Sideloading by VMware Xfer Utility","high","","process_creation","Detects execution of VMware Xfer utility (VMwareXferlogs.exe) from the non-default directory which may be an attempt to sideload arbitrary DLL","ae9cee89-1554-68ec-26d5-616c9e234796"
"HackTool - Htran/NATBypass Execution","high","","process_creation","Detects executable names or flags used by Htran or Htran-like tools (e.g. NATBypass)","5fc3dbcc-6777-a314-9939-6cb33e4afe74"
"AspNetCompiler Execution","medium","","process_creation","Detects execution of ""aspnet_compiler.exe"" which can be abused to compile and execute C# code.","e20075e6-6784-9276-2205-4f452684a4cc"
"Rundll32 InstallScreenSaver Execution","medium","","process_creation","An attacker may execute an application as a SCR File using rundll32.exe desk.cpl,InstallScreenSaver","86e778e7-ed84-5e14-0732-2e352101ac62"
"HackTool - SharpUp PrivEsc Tool Execution","critical","","process_creation","Detects the use of SharpUp, a tool for local privilege escalation","9a8e6f2d-2a56-788b-343a-a50584a15079"
"PUA - NirCmd Execution","medium","","process_creation","Detects the use of NirCmd tool for command execution, which could be the result of legitimate administrative activity","61e02907-aae8-db6e-46be-fbbed3a0a0d3"
"HackTool - SysmonEOP Execution","critical","","process_creation","Detects the execution of the PoC that can be used to exploit Sysmon CVE-2022-41120","40c1ee69-dcc9-b5a4-614c-60aa83c693d0"
"Suspicious Download from Office Domain","high","","process_creation","Detects suspicious ways to download files from Microsoft domains that are used to store attachments in Emails or OneNote documents","b8f11c05-4178-dd22-a155-a560b4974008"
"Suspicious File Download From File Sharing Domain Via Curl.EXE","high","","process_creation","Detects potentially suspicious file download from file sharing domains using curl.exe","ebccbc0b-0513-7912-7679-1ff5d676842e"
"Potentially Suspicious Execution Of Regasm/Regsvcs From Uncommon Location","medium","","process_creation","Detects potentially suspicious execution of the Regasm/Regsvcs utilities from a potentially suspicious location","d14f893b-1931-f274-ce30-147d8cca81fb"
"Potential COM Objects Download Cradles Usage - Process Creation","medium","","process_creation","Detects usage of COM objects that can be abused to download files in PowerShell by CLSID","7371bd41-e687-4fb7-9c66-a38b83560275"
"Copy From Or To Admin Share Or Sysvol Folder","medium","","process_creation","Detects a copy command or a copy utility execution to or from an Admin share or remote","6646eced-c21d-4c5f-dae2-0a7a43be1d5c"
"Process Reconnaissance Via Wmic.EXE","medium","","process_creation","Detects the execution of ""wmic"" with the ""process"" flag, which adversary might use to list processes running on the compromised host or list installed software hotfixes and patches.","c77efdd5-f664-66dc-23fb-73ab8e695b53"
"Webshell Detection With Command Line Keywords","high","","process_creation","Detects certain command line parameters often used during reconnaissance activity via web shells","b89edd67-19bc-8e17-7967-2c47614dadee"
"Uncommon One Time Only Scheduled Task At 00:00","high","","process_creation","Detects scheduled task creation events that include suspicious actions, and is run once at 00:00","476ef906-3f50-4b93-19a2-cf02ea63f392"
"New Kernel Driver Via SC.EXE","medium","","process_creation","Detects creation of a new service (kernel driver) with the type ""kernel""","2dadd86d-ec91-774c-96a2-b80b47515d60"
"Raccine Uninstall","high","","process_creation","Detects commands that indicate a Raccine removal from an end system. Raccine is a free ransomware protection tool.","974ebcbe-549c-386f-ffce-c5c6e2fbe2d8"
"LSASS Dump Keyword In CommandLine","high","","process_creation","Detects the presence of the keywords ""lsass"" and "".dmp"" in the commandline, which could indicate a potential attempt to dump or create a dump of the lsass process.
","48e84a4f-20a1-de9f-6a28-37b0494dedfc"
"Assembly Loading Via CL_LoadAssembly.ps1","medium","","process_creation","Detects calls to ""LoadAssemblyFromPath"" or ""LoadAssemblyFromNS"" that are part of the ""CL_LoadAssembly.ps1"" script. This can be abused to load different assemblies and bypass App locker controls.","a14e43f1-2c46-bf33-4ae5-b72dec4e8f0f"
"Binary Proxy Execution Via Dotnet-Trace.EXE","medium","","process_creation","Detects commandline arguments for executing a child process via dotnet-trace.exe","47beff1b-e312-3476-6c22-0805b517fa1f"
"Potential Regsvr32 Commandline Flag Anomaly","medium","","process_creation","Detects a potential command line flag anomaly related to ""regsvr32"" in which the ""/i"" flag is used without the ""/n"" which should be uncommon.","0b0db942-3c12-3469-b96f-420423d80dbb"
"Suspicious TSCON Start as SYSTEM","high","","process_creation","Detects a tscon.exe start as LOCAL SYSTEM","c9e0d554-2be2-3ae9-6b9c-e80fde3df203"
"Start of NT Virtual DOS Machine","medium","","process_creation","Ntvdm.exe allows the execution of 16-bit Windows applications on 32-bit Windows operating systems, as well as the execution of both 16-bit and 32-bit DOS applications","79562785-6cc3-acf1-853a-e4758e918d32"
"Hidden Powershell in Link File Pattern","medium","","process_creation","Detects events that appear when a user click on a link file with a powershell command in it","49da8649-c56c-f962-aade-f62bb1cd465c"
"Suspicious Msiexec Quiet Install From Remote Location","medium","","process_creation","Detects usage of Msiexec.exe to install packages hosted remotely quietly","fb65baaf-fbef-b775-a0f1-03268c7e5fa5"
"Arbitrary File Download Via MSEDGE_PROXY.EXE","medium","","process_creation","Detects usage of ""msedge_proxy.exe"" to download arbitrary files","d6d1a63b-5f0f-795e-fe18-4c2e1784568d"
"Group Membership Reconnaissance Via Whoami.EXE","medium","","process_creation","Detects the execution of whoami.exe with the /group command line flag to show group membership for the current user, account type, security identifiers (SID), and attributes.","4f9a9515-6240-4eb8-beb5-f86cb1f08036"
"ETW Logging Tamper In .NET Processes Via CommandLine","high","","process_creation","Detects changes to environment variables related to ETW logging via the CommandLine.
This could indicate potential adversaries stopping ETW providers recording loaded .NET assemblies.
","2d61b1f3-942f-cd54-c470-efc9dad10255"
"Chopper Webshell Process Pattern","high","","process_creation","Detects patterns found in process executions cause by China Chopper like tiny (ASPX) webshells","b5028244-965b-dd46-d698-f480c7c963e5"
"HackTool - XORDump Execution","high","","process_creation","Detects suspicious use of XORDump process memory dumping utility","e11f3d67-9772-748c-2a6a-e825964efe89"
"Compress Data and Lock With Password for Exfiltration With 7-ZIP","medium","","process_creation","An adversary may compress or encrypt data that is collected prior to exfiltration using 3rd party utilities","b6a72c86-b6bb-0d2a-1470-ab688583f615"
"Veeam Backup Database Suspicious Query","medium","","process_creation","Detects potentially suspicious SQL queries using SQLCmd targeting the Veeam backup databases in order to steal information.","2eed1cc9-eaed-d468-3184-02f80bf78c3d"
"Dism Remove Online Package","medium","","process_creation","Deployment Image Servicing and Management tool. DISM is used to enumerate, install, uninstall, configure, and update features and packages in Windows images","aab62ba9-1795-b6b5-47f8-75e49b89b59d"
"Disable Windows IIS HTTP Logging","high","","process_creation","Disables HTTP logging on a Windows IIS web server as seen by Threat Group 3390 (Bronze Union)","3682c181-3b54-0cf3-cfdb-1d800bb7b125"
"Webshell Hacking Activity Patterns","high","","process_creation","Detects certain parent child patterns found in cases in which a web shell is used to perform certain credential dumping or exfiltration activities on a compromised system
","9ee3416d-660e-2be4-06ed-73f1dce70009"
"Potential DLL Injection Or Execution Using Tracker.exe","medium","","process_creation","Detects potential DLL injection and execution using ""Tracker.exe""","8f82ce6b-dc46-1b1e-3024-baa24253e735"
"Potentially Suspicious CMD Shell Output Redirect","medium","","process_creation","Detects inline Windows shell commands redirecting output via the "">"" symbol to a suspicious location.
This technique is sometimes used by malicious actors in order to redirect the output of reconnaissance commands such as ""hostname"" and ""dir"" to files for future exfiltration.
","9ea6664e-70c1-5f36-42c2-1fdb75330fb7"
"Powershell Inline Execution From A File","medium","","process_creation","Detects inline execution of PowerShell code from a file","58d3ef60-05d8-9a87-7fde-3bd696dba247"
"Uncommon Sigverif.EXE Child Process","medium","","process_creation","Detects uncommon child processes spawning from ""sigverif.exe"", which could indicate potential abuse of the latter as a living of the land binary in order to proxy execution.
","7f54442b-227f-edd9-29d8-f6dc27ca512e"
"Potential Fake Instance Of Hxtsr.EXE Executed","medium","","process_creation","HxTsr.exe is a Microsoft compressed executable file called Microsoft Outlook Communications.
HxTsr.exe is part of Outlook apps, because it resides in a hidden ""WindowsApps"" subfolder of ""C:\Program Files"".
Any instances of hxtsr.exe not in this folder may be malware camouflaging itself as HxTsr.exe
","3135cfd1-5a2f-468b-9cf2-fbf03902985f"
"Potential Arbitrary File Download Using Office Application","high","","process_creation","Detects potential arbitrary file download using a Microsoft Office application","16ff576e-457b-7067-2eac-58bb28e7a9dd"
"HackTool - F-Secure C3 Load by Rundll32","critical","","process_creation","F-Secure C3 produces DLLs with a default exported StartNodeRelay function.","db43d94f-ee5a-913b-3a86-2e1cb07e39a4"
"AddinUtil.EXE Execution From Uncommon Directory","medium","","process_creation","Detects execution of the Add-In deployment cache updating utility (AddInutil.exe) from a non-standard directory.","b229510a-6249-effe-47a7-1453bddf03a7"
"UAC Bypass Using ChangePK and SLUI","high","","process_creation","Detects an UAC bypass that uses changepk.exe and slui.exe (UACMe 61)","6f1c48cf-ca24-9def-3a7c-bd81baec1f58"
"Use of Wfc.exe","medium","","process_creation","The Workflow Command-line Compiler can be used for AWL bypass and is listed in Microsoft's recommended block rules.","735b333c-168f-1517-ce6e-44604578243f"
"Service StartupType Change Via Sc.EXE","medium","","process_creation","Detect the use of ""sc.exe"" to change the startup type of a service to ""disabled"" or ""demand""","ee690e64-5c3d-8ec8-e9eb-fd7af8b36bf0"
"PUA - Ngrok Execution","high","","process_creation","Detects the use of Ngrok, a utility used for port forwarding and tunneling, often used by threat actors to make local protected services publicly available.
Involved domains are bin.equinox.io for download and *.ngrok.io for connections.
","d873d8e0-160c-2599-93cf-2700ca72b2d2"
"UAC Bypass Using Consent and Comctl32 - Process","high","","process_creation","Detects the pattern of UAC Bypass using consent.exe and comctl32.dll (UACMe 22)","fae361cc-c4b0-0935-1b15-79113e3f6198"
"HTML Help HH.EXE Suspicious Child Process","high","","process_creation","Detects a suspicious child process of a Microsoft HTML Help (HH.exe)","69f1f3b5-0009-eed3-f99e-e0db531c168b"
"Suspicious ScreenSave Change by Reg.exe","medium","","process_creation","Adversaries may establish persistence by executing malicious content triggered by user inactivity.
Screensavers are programs that execute after a configurable time of user inactivity and consist of Portable Executable (PE) files with a .scr file extension
","d7156c2d-f3d8-5088-3d92-b5b7ee49cb65"
"HH.EXE Execution","low","","process_creation","Detects the execution of ""hh.exe"" to open "".chm"" files.","cb0503aa-0857-ee4c-cde4-211dcf7917f8"
"HackTool - TruffleSnout Execution","high","","process_creation","Detects the use of TruffleSnout.exe an iterative AD discovery toolkit for offensive operators, situational awareness and targeted low noise enumeration.","56a9069d-21e3-4b02-f132-6a4e930a4432"
"Automated Collection Command Prompt","medium","","process_creation","Once established within a system or network, an adversary may use automated techniques for collecting internal data.","b99e1330-4add-8df6-a3ab-1425cde93e31"
"HackTool - DInjector PowerShell Cradle Execution","critical","","process_creation","Detects the use of the Dinject PowerShell cradle based on the specific flags","9b584978-0d93-f10c-988d-ff3657f59e09"
"Writing Of Malicious Files To The Fonts Folder","medium","","process_creation","Monitors for the hiding possible malicious files in the C:\Windows\Fonts\ location. This folder doesn't require admin privillege to be written and executed from.","ed8f1915-a7b9-2b25-cfbe-702f1a275a5d"
"Imports Registry Key From a File","medium","","process_creation","Detects the import of the specified file to the registry with regedit.exe.","1ff691f3-1574-b038-89dd-518a27855b80"
"Process Memory Dump Via Dotnet-Dump","medium","","process_creation","Detects the execution of ""dotnet-dump"" with the ""collect"" flag. The execution could indicate potential process dumping of critical processes such as LSASS.
","33667ca9-e2d9-2762-b163-7e71780bc3b1"
"PUA - Fast Reverse Proxy (FRP) Execution","high","","process_creation","Detects the use of Fast Reverse Proxy. frp is a fast reverse proxy to help you expose a local server behind a NAT or firewall to the Internet.","68ad4ec6-5204-d63f-155f-0ad495ef92b3"
"Add Potential Suspicious New Download Source To Winget","medium","","process_creation","Detects usage of winget to add new potentially suspicious download sources","c9b38950-be40-a8b2-9d01-5912034351f3"
"Renamed Visual Studio Code Tunnel Execution","high","","process_creation","Detects renamed Visual Studio Code tunnel execution. Attackers can abuse this functionality to establish a C2 channel","4295ffa5-ee9c-252b-51b9-150363e6906b"
"Deletion of Volume Shadow Copies via WMI with PowerShell","high","","process_creation","Detects deletion of Windows Volume Shadow Copies with PowerShell code and Get-WMIObject. This technique is used by numerous ransomware families such as Sodinokibi/REvil","962de487-869e-eec3-a641-839d9af9c49d"
"AWL Bypass with Winrm.vbs and Malicious WsmPty.xsl/WsmTxt.xsl","medium","","process_creation","Detects execution of attacker-controlled WsmPty.xsl or WsmTxt.xsl via winrm.vbs and copied cscript.exe (can be renamed)","bedacc2c-35b3-fa81-61dc-a81f0369247e"
"HackTool - Hydra Password Bruteforce Execution","high","","process_creation","Detects command line parameters used by Hydra password guessing hack tool","77f6e2f1-7fec-6f30-aa0e-cec73ad32fc1"
"Dropping Of Password Filter DLL","medium","","process_creation","Detects dropping of dll files in system32 that may be used to retrieve user credentials from LSASS","77303e46-58e3-05a8-24a1-2274aa37201c"
"Uncommon Userinit Child Process","high","","process_creation","Detects uncommon ""userinit.exe"" child processes, which could be a sign of uncommon shells or login scripts used for persistence.","8d2051ab-4ac8-617f-7be7-3a2c8e1a8aa8"
"PowerShell Base64 Encoded Invoke Keyword","high","","process_creation","Detects UTF-8 and UTF-16 Base64 encoded powershell 'Invoke-' calls","0d0facfd-ddef-e44b-f118-c42aff14db7a"
"Potentially Suspicious JWT Token Search Via CLI","medium","","process_creation","Detects possible search for JWT tokens via CLI by looking for the string ""eyJ0eX"" or ""eyJhbG"".
This string is used as an anchor to look for the start of the JWT token used by microsoft office and similar apps.
","9040711a-5958-aed6-ca57-ab80997eb33c"
"Gzip Archive Decode Via PowerShell","medium","","process_creation","Detects attempts of decoding encoded Gzip archives via PowerShell.","31616502-c261-6b78-a809-4408f88bc4fb"
"Kernel Memory Dump Via LiveKD","high","","process_creation","Detects execution of LiveKD with the ""-m"" flag to potentially dump the kernel memory","37cf7844-0508-0f79-123b-7bb4a92b5bf3"
"File Download Via Bitsadmin To An Uncommon Target Folder","medium","","process_creation","Detects usage of bitsadmin downloading a file to uncommon target folder","af422edd-75d2-0585-95bf-c4e72291a69e"
"Changing Existing Service ImagePath Value Via Reg.EXE","medium","","process_creation","Adversaries may execute their own malicious payloads by hijacking the Registry entries used by services.
Adversaries may use flaws in the permissions for registry to redirect from the originally specified executable to one that they control, in order to launch their own code at Service start.
Windows stores local service configuration information in the Registry under HKLM\SYSTEM\CurrentControlSet\Services
","3c74726b-21b2-7edc-9091-a8cb4cd92eb0"
"Potential Discovery Activity Via Dnscmd.EXE","medium","","process_creation","Detects an attempt to leverage dnscmd.exe to enumerate the DNS zones of a domain. DNS zones used to host the DNS records for a particular domain.","7aaa460d-7613-e1bd-01a0-3c17a897a9d2"
"New DNS ServerLevelPluginDll Installed Via Dnscmd.EXE","high","","process_creation","Detects the installation of a DNS plugin DLL via ServerLevelPluginDll parameter in registry, which can be used to execute code in context of the DNS server (restart required)","125653c0-b2ab-c23a-d7aa-6a45f2add313"
"Suspicious Child Process Of SQL Server","high","","process_creation","Detects suspicious child processes of the SQLServer process. This could indicate potential RCE or SQL Injection.","e5fef5f3-db95-fac1-d6a8-ebe5cea61016"
"HackTool - SharpChisel Execution","high","","process_creation","Detects usage of the Sharp Chisel via the commandline arguments","b580d34f-60c7-757b-d2d5-f622237ad56f"
"Potential PowerShell Execution Via DLL","high","","process_creation","Detects potential PowerShell execution from a DLL instead of the usual PowerShell process as seen used in PowerShdll.
This detection assumes that PowerShell commands are passed via the CommandLine.
","52aeb4d7-4368-4da4-c717-f3b016a01d64"
"Suspicious Userinit Child Process","medium","","process_creation","Detects a suspicious child process of userinit","fc42ea9c-4c0d-4a66-b3b7-34b2a831f588"
"PUA - Advanced IP Scanner Execution","medium","","process_creation","Detects the use of Advanced IP Scanner. Seems to be a popular tool for ransomware groups.","c888539c-8fb0-45df-4874-934d5b1edf1c"
"Suspicious High IntegrityLevel Conhost Legacy Option","informational","","process_creation","ForceV1 asks for information directly from the kernel space. Conhost connects to the console application. High IntegrityLevel means the process is running with elevated privileges, such as an Administrator context.","5ede905b-ba07-4607-d2f1-ae3b552a752f"
"Service Reconnaissance Via Wmic.EXE","medium","","process_creation","An adversary might use WMI to check if a certain remote service is running on a remote device.
When the test completes, a service information will be displayed on the screen if it exists.
A common feedback message is that ""No instance(s) Available"" if the service queried is not running.
A common error message is ""Node - (provided IP or default) ERROR Description =The RPC server is unavailable"" if the provided remote host is unreachable
","145ace9e-159a-7105-5f01-b8880c351067"
"HackTool - Windows Credential Editor (WCE) Execution","critical","","process_creation","Detects the use of Windows Credential Editor (WCE)","956c7de5-3b88-83e6-b1c1-c1d194e166d8"
"Reg Add Suspicious Paths","high","","process_creation","Detects when an adversary uses the reg.exe utility to add or modify new keys or subkeys","c4e3bdbb-aa79-5067-6b21-87a8fa83ae97"
"Chromium Browser Headless Execution To Mockbin Like Site","high","","process_creation","Detects the execution of a Chromium based browser process with the ""headless"" flag and a URL pointing to the mockbin.org service (which can be used to exfiltrate data).","7799eb33-05b6-9a35-9e50-e2da961e40bb"
"Wlrmdr.EXE Uncommon Argument Or Child Process","medium","","process_creation","Detects the execution of ""Wlrmdr.exe"" with the ""-u"" command line flag which allows anything passed to it to be an argument of the ShellExecute API, which would allow an attacker to execute arbitrary binaries.
This detection also focuses on any uncommon child processes spawned from ""Wlrmdr.exe"" as a supplement for those that posses ""ParentImage"" telemetry.
","0331991b-8942-aa87-70c4-84360f95b7ce"
"RDP Connection Allowed Via Netsh.EXE","high","","process_creation","Detects usage of the netsh command to open and allow connections to port 3389 (RDP). As seen used by Sarwent Malware","06d89cd2-498f-efd1-2df7-79500d0e99e0"
"VeeamBackup Database Credentials Dump Via Sqlcmd.EXE","high","","process_creation","Detects dump of credentials in VeeamBackup dbo","9a714c62-1669-9a37-eb23-3aca9c2ca26e"
"Suspicious AddinUtil.EXE CommandLine Execution","high","","process_creation","Detects execution of the Add-In deployment cache updating utility (AddInutil.exe) with suspicious Addinroot or Pipelineroot paths. An adversary may execute AddinUtil.exe with uncommon Addinroot/Pipelineroot paths that point to the adversaries Addins.Store payload.
","9990ea1d-fc80-2490-3c4f-8237e8bfbc7f"
"Use Short Name Path in Command Line","medium","","process_creation","Detect use of the Windows 8.3 short name. Which could be used as a method to avoid command-line detection","ee28ff63-eaf6-56ee-7406-da65896bc0e5"
"Cloudflared Portable Execution","medium","","process_creation","Detects the execution of the ""cloudflared"" binary from a non standard location.
","c757a371-d2db-6f87-21a1-9951c4a5e35a"
"IE ZoneMap Setting Downgraded To MyComputer Zone For HTTP Protocols Via CLI","high","","process_creation","Detects changes to Internet Explorer's (IE / Windows Internet properties) ZoneMap configuration of the ""HTTP"" and ""HTTPS"" protocols to point to the ""My Computer"" zone. This allows downloaded files from the Internet to be granted the same level of trust as files stored locally.
","b85ec837-2a0a-7e8d-e3cb-a5f960e625e5"
"Diskshadow Script Mode - Execution From Potential Suspicious Location","medium","","process_creation","Detects execution of ""Diskshadow.exe"" in script mode using the ""/s"" flag where the script is located in a potentially suspicious location.","42e5d701-5c5b-c050-7996-f166b0907531"
"Webshell Tool Reconnaissance Activity","high","","process_creation","Detects processes spawned from web servers (PHP, Tomcat, IIS, etc.) that perform reconnaissance looking for the existence of popular scripting tools (perl, python, wget) on the system via the help commands
","9295c6c5-8012-1bb1-6460-1440670cc734"
"Esentutl Steals Browser Information","medium","","process_creation","One way Qbot steals sensitive information is by extracting browser data from Internet Explorer and Microsoft Edge by using the built-in utility esentutl.exe","115e60c2-cee5-d274-5b18-9313cca77106"
"Suspicious Process Patterns NTDS.DIT Exfil","high","","process_creation","Detects suspicious process patterns used in NTDS.DIT exfiltration","1fb003fd-3505-dd3d-39c9-067a836b7257"
"File With Suspicious Extension Downloaded Via Bitsadmin","high","","process_creation","Detects usage of bitsadmin downloading a file with a suspicious extension","24c9aace-94e9-d8a7-f3fc-58eaff2eefea"
"Replace.exe Usage","medium","","process_creation","Detects the use of Replace.exe which can be used to replace file with another file","02224309-c907-6de7-60e0-09470aa6d721"
"Bypass UAC via CMSTP","high","","process_creation","Detect commandline usage of Microsoft Connection Manager Profile Installer (cmstp.exe) to install specially formatted local .INF files","e6b6d67d-434b-039b-029d-55391089a033"
"Uncommon Child Process Of Defaultpack.EXE","medium","","process_creation","Detects uncommon child processes of ""DefaultPack.EXE"" binary as a proxy to launch other programs","91d53283-959d-c486-79b7-288d5aa3be9c"
"Chromium Browser Instance Executed With Custom Extension","medium","","process_creation","Detects a Chromium based browser process with the 'load-extension' flag to start a instance with a custom extension","8974c35e-3161-6538-c0ef-b12e467718a7"
"HackTool - SharpMove Tool Execution","high","","process_creation","Detects the execution of SharpMove, a .NET utility performing multiple tasks such as ""Task Creation"", ""SCM"" query, VBScript execution using WMI via its PE metadata and command line options.
","a7c815fc-1c17-fb9b-3993-9508f7fe6f3f"
"Potential Ransomware or Unauthorized MBR Tampering Via Bcdedit.EXE","medium","","process_creation","Detects potential malicious and unauthorized usage of bcdedit.exe","d6747b91-0f0d-b0e6-e128-10f8dd2feb2e"
"Service Security Descriptor Tampering Via Sc.EXE","medium","","process_creation","Detection of sc.exe utility adding a new service with special permission which hides that service.","6cbe870d-ed2f-e585-6d9e-201323d379a7"
"Tap Installer Execution","medium","","process_creation","Well-known TAP software installation. Possible preparation for data exfiltration using tunneling techniques","9bce1ab7-f1d3-6e4c-e5ae-6cdb2b974218"
"Active Directory Structure Export Via Ldifde.EXE","medium","","process_creation","Detects the execution of ""ldifde.exe"" in order to export organizational Active Directory structure.","49fe14e0-e6d2-95cc-58a2-431e7dd03cf5"
"New Remote Desktop Connection Initiated Via Mstsc.EXE","medium","","process_creation","Detects the usage of ""mstsc.exe"" with the ""/v"" flag to initiate a connection to a remote server.
Adversaries may use valid accounts to log into a computer using the Remote Desktop Protocol (RDP). The adversary may then perform actions as the logged-on user.
","df2b1ca6-a4d3-e875-ca48-ed65bd486a5f"
"Suspicious Provlaunch.EXE Child Process","high","","process_creation","Detects suspicious child processes of ""provlaunch.exe"" which might indicate potential abuse to proxy execution.","325e649b-61c6-7c91-88ba-f2873675b355"
"Start Windows Service Via Net.EXE","low","","process_creation","Detects the usage of the ""net.exe"" command to start a service using the ""start"" flag","1bd2b1a4-7ec2-8aac-b8fa-fa17526df88a"
"Invoke-Obfuscation Via Stdin","high","","process_creation","Detects Obfuscated Powershell via Stdin in Scripts","e8fdfc6d-5256-c3f4-7858-a45724bce385"
"HackTool - SharpDPAPI Execution","high","","process_creation","Detects the execution of the SharpDPAPI tool based on CommandLine flags and PE metadata.
SharpDPAPI is a C# port of some DPAPI functionality from the Mimikatz project.
","e653c5ce-5d53-8f18-097d-affbeeb0425a"
"File Download Via InstallUtil.EXE","medium","","process_creation","Detects use of .NET InstallUtil.exe in order to download arbitrary files. The files will be written to ""%LOCALAPPDATA%\Microsoft\Windows\INetCache\IE\""
","fb0cc82e-63f9-6098-cd32-7f78429aeb7a"
"Suspect Svchost Activity","high","","process_creation","It is extremely abnormal for svchost.exe to spawn without any CLI arguments and is normally observed when a malicious process spawns the process and injects code into the process memory space.","bb0ae7bd-c963-0404-061e-ae3c6b866830"
"Potentially Suspicious Ping/Copy Command Combination","medium","","process_creation","Detects uncommon and potentially suspicious one-liner command containing both ""ping"" and ""copy"" at the same time, which is usually used by malware.
","3efca659-a57d-a642-952a-5f476a210a07"
"HackTool - Jlaive In-Memory Assembly Execution","medium","","process_creation","Detects the use of Jlaive to execute assemblies in a copied PowerShell","39720fd3-7163-2a97-3e2d-287a6b761820"
"Remote Access Tool - AnyDesk Execution","medium","","process_creation","An adversary may use legitimate desktop support and remote access software, such as Team Viewer, Go2Assist, LogMein, AmmyyAdmin, etc, to establish an interactive command and control channel to target systems within networks.
These services are commonly used as legitimate technical support software, and may be allowed by application control within a target environment.
Remote access tools like VNC, Ammyy, and Teamviewer are used frequently when compared with other legitimate software commonly used by adversaries. (Citation: Symantec Living off the Land)
","7ec29146-f989-0673-b4a4-9bcc03b31194"
"Potential PowerShell Obfuscation Via Reversed Commands","high","","process_creation","Detects the presence of reversed PowerShell commands in the CommandLine. This is often used as a method of obfuscation by attackers","98aa5a08-85d3-1d55-d8be-07f7570e76ad"
"Powershell Token Obfuscation - Process Creation","high","","process_creation","Detects TOKEN OBFUSCATION technique from Invoke-Obfuscation","9e12c2cd-fa32-33a2-e894-455cfcbb3680"
